frequency,target_ampl,weight
185.31761237807535,0.9999291247499151,1.0
186.60659830736267,0.9999277293104853,1.0
187.90454984280356,0.9999263144065225,1.0
189.2115293451204,0.9999248797667345,1.0
190.5275996087887,0.9999234251160557,1.0
191.85282386505412,0.9999219501755922,1.0
193.18726578497038,0.9999204546625694,1.0
194.5309894824584,0.999918938290278,1.0
195.8840595173867,0.9999174007680207,1.0
197.24654089867317,0.9999158418010549,1.0
198.61849908740854,0.9999142610905379,1.0
200.0000000000014,0.9999126583334695,1.0
201.39111001134518,0.9999110332226354,1.0
202.79189595800727,0.9999093854465476,1.0
204.20242514144013,0.9999077146893853,1.0
205.62276533121482,0.9999060206309349,1.0
207.05298476827704,0.9999043029465305,1.0
208.49315216822583,0.9999025613069906,1.0
209.94333672461502,0.9999007953785553,1.0
211.40360811227768,0.9998990048228246,1.0
212.8740364906736,0.9998971892966922,1.0
214.3546925072603,0.9998953484522827,1.0
215.84564730088712,0.9998934819368823,1.0
217.34697250521333,0.9998915893928753,1.0
218.85874025214963,0.9998896704576739,1.0
220.3810231753239,0.9998877247636494,1.0
221.91389441357077,0.999885751938064,1.0
223.4574276144458,0.9998837516029992,1.0
225.01169693776373,0.9998817233752837,1.0
226.5767770591616,0.9998796668664212,1.0
228.15274317368664,0.999877581682516,1.0
229.73967099940896,0.9998754674242005,1.0
231.33763678105947,0.9998733236865566,1.0
232.94671729369318,0.9998711500590409,1.0
234.56698984637782,0.9998689461254062,1.0
236.1985322859082,0.9998667114636232,1.0
237.84142300054634,0.9998644456457991,1.0
239.4957409237879,0.999862148238099,1.0
241.1615655381543,0.9998598188006614,1.0
242.83897687901162,0.9998574568875164,1.0
244.528055538416,0.9998550620465003,1.0
246.2288826689856,0.9998526338191719,1.0
247.94153998779967,0.9998501717407223,1.0
249.66610978032477,0.9998476753398916,1.0
251.4026749043681,0.9998451441388759,1.0
253.15131879405845,0.9998425776532385,1.0
254.91212546385492,0.9998399753918181,1.0
256.6851795125834,0.9998373368566379,1.0
258.470566127501,0.9998346615428075,1.0
260.2683710883893,0.9998319489384316,1.0
262.0786807716753,0.9998291985245109,1.0
263.90158215458155,0.9998264097748447,1.0
265.73716281930507,0.999823582155932,1.0
267.5855109572252,0.999820715126871,1.0
269.4467153731409,0.9998178081392564,1.0
271.32086548953725,0.999814860637076,1.0
273.20805135088204,0.9998118720566068,1.0
275.10836362795175,0.9998088418263074,1.0
277.021893622188,0.9998057693667115,1.0
278.9487332700842,0.9998026540903184,1.0
280.8889751476026,0.9997994954014824,1.0
282.8427124746222,0.9997962926962999,1.0
284.8100391194176,0.9997930453624969,1.0
286.79104960316874,0.9997897527793138,1.0
288.78583910450254,0.9997864143173867,1.0
290.7945034640655,0.9997830293386321,1.0
292.8171391891285,0.9997795971961249,1.0
294.8538434582237,0.9997761172339764,1.0
296.9047141258133,0.999772588787214,1.0
298.96984972699124,0.9997690111816521,1.0
301.04934948221705,0.9997653837337697,1.0
303.1433133020833,0.9997617057505792,1.0
305.25184179211556,0.9997579765294976,1.0
307.37503625760627,0.9997541953582146,1.0
309.5129987084818,0.9997503615145594,1.0
311.6658318642038,0.9997464742663646,1.0
313.8336391587042,0.9997425328713297,1.0
316.01652474535484,0.9997385365768818,1.0
318.2145935019715,0.999734484620034,1.0
320.4279510358529,0.9997303762272448,1.0
322.65670368885463,0.9997262106142711,1.0
324.90095854249836,0.9997219869860225,1.0
327.16082342311665,0.9997177045364127,1.0
329.43640690703353,0.999713362448209,1.0
331.727818325781,0.9997089598928793,1.0
334.0351677713521,0.9997044960304377,1.0
336.3585661014902,0.9996999700092872,1.0
338.6981249450153,0.9996953809660628,1.0
341.0539567071872,0.9996907280254668,1.0
343.4261745751061,0.9996860103001101,1.0
345.8148925231507,0.9996812268903429,1.0
348.22022531845437,0.9996763768840902,1.0
350.6422885264188,0.9996714593566802,1.0
353.08119851626674,0.9996664733706733,1.0
355.53707246663294,0.9996614179756866,1.0
358.01002837119387,0.9996562922082188,1.0
360.50018504433706,0.9996510950914699,1.0
363.0076621268694,0.9996458256351609,1.0
365.53258009176534,0.9996404828353485,1.0
368.07506024995524,0.9996350656742403,1.0
370.6352247561536,0.9996295731200061,1.0
373.2131966147283,0.9996240041265848,1.0
375.80909968561014,0.9996183576334936,1.0
378.42305869024386,0.9996126325656286,1.0
381.05519921758054,0.9996068278330683,1.0
383.7056477301114,0.9996009423308706,1.0
386.37453156994394,0.9995949749388693,1.0
389.06197896492,0.9995889245214672,1.0
391.7681190347766,0.9995827899274252,1.0
394.4930817973496,0.9995765699896515,1.0
397.23699817482037,0.9995702635249866,1.0
400.0000000000061,0.9995638693339821,1.0
402.78222002269365,0.9995573862006847,1.0
405.58379191601784,0.9995508128924079,1.0
408.40485028288356,0.9995441481595073,1.0
411.24553066243294,0.9995373907351522,1.0
414.10596953655744,0.9995305393350886,1.0
416.9863043364551,0.9995235926574086,1.0
419.8866734492335,0.9995165493823073,1.0
422.80721622455883,0.9995094081718431,1.0
425.74807298135073,0.9995021676696916,1.0
428.7093850145241,0.9994948265008984,1.0
431.6912946017778,0.999487383271625,1.0
434.6939450104303,0.9994798365688969,1.0
437.71748050430296,0.9994721849603434,1.0
440.76204635065153,0.9994644269939369,1.0
443.82778882714535,0.9994565611977271,1.0
446.9148552288954,0.9994485860795741,1.0
450.02339387553127,0.9994405001268749,1.0
453.15355411832707,0.9994323018062893,1.0
456.30548634737715,0.9994239895634598,1.0
459.4793419988218,0.9994155618227311,1.0
462.67527356212287,0.9994070169868602,1.0
465.89343458739035,0.999398353436731,1.0
469.1339796927596,0.9993895695310572,1.0
472.39706457182035,0.999380663606087,1.0
475.6828460010967,0.9993716339753016,1.0
478.99148184757985,0.9993624789291082,1.0
482.3231310763126,0.9993531967345345,1.0
485.6779537580273,0.9993437856349126,1.0
489.05611107683603,0.9993342438495646,1.0
492.4577653379752,0.9993245695734798,1.0
495.88307997560344,0.9993147609769906,1.0
499.3322195606537,0.999304816205444,1.0
502.80534980874035,0.9992947333788662,1.0
506.3026375881211,0.9992845105916284,1.0
509.8242509277141,0.9992741459121013,1.0
513.3703590251711,0.9992636373823117,1.0
516.9411322550064,0.9992529830175912,1.0
520.536742176783,0.9992421808062211,1.0
524.157361543355,0.9992312287090725,1.0
527.8031643091675,0.9992201246592444,1.0
531.4743256386146,0.9992088665616933,1.0
535.1710219144549,0.9991974522928613,1.0
538.8934307462863,0.9991858797002983,1.0
542.6417309790791,0.9991741466022782,1.0
546.4161027017686,0.9991622507874152,1.0
550.216727255908,0.9991501900142676,1.0
554.0437872443805,0.9991379620109443,1.0
557.8974665401729,0.9991255644747019,1.0
561.7779502952097,0.999112995071538,1.0
565.685424949249,0.9991002514357784,1.0
569.6200782388397,0.9990873311696634,1.0
573.582099206342,0.999074231842923,1.0
577.5716782090096,0.9990609509923518,1.0
581.5890069281355,0.9990474861213755,1.0
585.6342783782616,0.9990338346996136,1.0
589.707686916452,0.9990199941624385,1.0
593.8094282516313,0.9990059619105235,1.0
597.9396994539871,0.9989917353093936,1.0
602.0986989644388,0.9989773116889631,1.0
606.2866266041713,0.998962688343072,1.0
610.5036835842358,0.9989478625290167,1.0
614.7500725152172,0.9989328314670729,1.0
619.0259974169684,0.9989175923400142,1.0
623.3316637284124,0.9989021422926257,1.0
627.6672783174132,0.9988864784312104,1.0
632.0330494907145,0.9988705978230895,1.0
636.4291870039478,0.998854497496099,1.0
640.8559020717107,0.9988381744380773,1.0
645.3134073777143,0.9988216255963501,1.0
649.8019170850018,0.9988048478772062,1.0
654.3216468462384,0.9987878381453684,1.0
658.8728138140722,0.9987705932234592,1.0
663.4556366515671,0.9987531098914589,1.0
668.0703355427095,0.9987353848861585,1.0
672.7171322029858,0.9987174149006037,1.0
677.3962498900361,0.9986991965835381,1.0
682.1079134143798,0.9986807265388314,1.0
686.8523491502176,0.9986620013249112,1.0
691.6297850463069,0.9986430174541792,1.0
696.4404506369142,0.9986237713924272,1.0
701.2845770528431,0.9986042595582424,1.0
706.1623970325392,0.9985844783224084,1.0
711.0741449332716,0.9985644240072977,1.0
716.0200567423935,0.9985440928862606,1.0
721.0003700886799,0.9985234811830022,1.0
726.0153242537446,0.998502585070957,1.0
731.0651601835365,0.9984814006726542,1.0
736.1501204999163,0.9984599240590772,1.0
741.2704495123131,0.9984381512490152,1.0
746.4263932294625,0.9984160782084076,1.0
751.6181993712262,0.9983937008496829,1.0
756.8461173804936,0.998371015031088,1.0
762.110398435167,0.9983480165560128,1.0
767.4112954602288,0.9983247011723044,1.0
772.7490631398939,0.9983010645715785,1.0
778.123957929846,0.9982771023885189,1.0
783.5362380695593,0.9982528102001718,1.0
788.9861635947053,0.9982281835252323,1.0
794.4739963496469,0.9982032178233254,1.0
800.0000000000183,0.9981779084942753,1.0
805.5644400453936,0.9981522508773705,1.0
811.167583832042,0.9981262402506206,1.0
816.8097005657735,0.9980998718300051,1.0
822.4910613248722,0.9980731407687152,1.0
828.2119390731212,0.9980460421563865,1.0
833.9726086729165,0.9980185710183253,1.0
839.7733468984734,0.9979907223147282,1.0
845.614432449124,0.9979624909398908,1.0
851.4961459627078,0.9979338717214121,1.0
857.4187700290546,0.997904859419388,1.0
863.382589203562,0.9978754487256004,1.0
869.387890020867,0.9978456342626942,1.0
875.4349610086123,0.9978154105833511,1.0
881.5240927013094,0.9977847721694528,1.0
887.6555776542971,0.9977537134312362,1.0
893.8297104577972,0.9977222287064408,1.0
900.0467877510689,0.9976903122594519,1.0
906.3071082366605,0.9976579582804294,1.0
912.6109726947607,0.997625160884434,1.0
918.95868399765,0.9975919141105443,1.0
925.3505471242522,0.9975582119209637,1.0
931.7868691747872,0.9975240482001226,1.0
938.2679593855257,0.9974894167537719,1.0
944.7941291436472,0.9974543113080662,1.0
951.3656920021999,0.9974187255086435,1.0
957.9829636951662,0.9973826529196934,1.0
964.6462621526318,0.9973460870230199,1.0
971.3559075160613,0.9973090212170946,1.0
978.1122221536789,0.9972714488161039,1.0
984.9155306759574,0.9972333630489879,1.0
991.7661599512138,0.9971947570584718,1.0
998.6644391213143,0.997155623900089,1.0
1005.6106996174877,0.9971159565411971,1.0
1012.6052751762493,0.9970757478599882,1.0
1019.6485018554353,0.9970349906444886,1.0
1026.7407180503492,0.9969936775915537,1.0
1033.88226451002,0.9969518013058545,1.0
1041.0734843535733,0.9969093542988581,1.0
1048.3147230867173,0.9968663289877993,1.0
1055.6063286183423,0.9968227176946455,1.0
1062.9486512772364,0.9967785126450585,1.0
1070.342043828917,0.9967337059673428,1.0
1077.7868614925799,0.9966882896913921,1.0
1085.2834619581654,0.9966422557476298,1.0
1092.8322054035445,0.9965955959659372,1.0
1100.4334545118234,0.9965483020745837,1.0
1108.0875744887685,0.9965003656991428,1.0
1115.7949330803533,0.9964517783614089,1.0
1123.555900590427,0.9964025314783016,1.0
1131.3708498985056,0.9963526163607708,1.0
1139.2401564776874,0.9963020242126915,1.0
1147.1641984126923,0.9962507461297541,1.0
1155.1433564180275,0.9961987730983518,1.0
1163.1780138562792,0.9961460959944604,1.0
1171.2685567565313,0.9960927055825142,1.0
1179.4153738329123,0.9960385925142774,1.0
1187.618856503271,0.9959837473277111,1.0
1195.8793989079827,0.9959281604458359,1.0
1204.1973979288862,0.9958718221755906,1.0
1212.5732532083512,0.9958147227066868,1.0
1221.0073671684804,0.9957568521104624,1.0
1229.5001450304433,0.9956982003387276,1.0
1238.0519948339456,0.9956387572226125,1.0
1246.6633274568337,0.9955785124714099,1.0
1255.3345566348355,0.9955174556714153,1.0
1264.066098981438,0.9954555762847671,1.0
1272.8583740079048,0.9953928636482825,1.0
1281.7118041434305,0.995329306972295,1.0
1290.6268147554376,0.9952648953394893,1.0
1299.6038341700128,0.9951996177037343,1.0
1308.6432936924862,0.9951334628889211,1.0
1317.7456276281537,0.9950664195877943,1.0
1326.9112733031438,0.9949984763607898,1.0
1336.1406710854285,0.9949296216348709,1.0
1345.4342644059811,0.994859843702366,1.0
1354.7924997800817,0.9947891307198095,1.0
1364.2158268287694,0.9947174707067853,1.0
1373.704698300445,0.9946448515447708,1.0
1383.2595700926236,0.994571260975988,1.0
1392.8809012738382,0.9944966866022569,1.0
1402.569154105696,0.9944211158838522,1.0
1412.324794065088,0.9943445361383694,1.0
1422.1482898665531,0.9942669345395915,1.0
1432.040113484797,0.994188298116365,1.0
1442.00074017737,0.994108613751484,1.0
1452.0306485074993,0.9940278681805793,1.0
1462.1303203670832,0.9939460479910182,1.0
1472.3002409998428,0.9938631396208113,1.0
1482.5408990246365,0.9937791293575312,1.0
1492.8527864589353,0.99369400333724,1.0
1503.2363987424626,0.9936077475434298,1.0
1513.6922347609977,0.9935203478059734,1.0
1524.2207968703444,0.9934317898000901,1.0
1534.822590920468,0.9933420590453228,1.0
1545.4981262797983,0.9932511409045327,1.0
1556.2479158597027,0.9931590205829067,1.0
1567.0724761391293,0.9930656831269822,1.0
1577.9723271894215,0.9929711134236924,1.0
1588.9479926993047,0.9928752961994228,1.0
1600.0000000000477,0.9927782160190964,1.0
1611.1288800907982,0.9926798572852711,1.0
1622.3351676640953,0.992580204237262,1.0
1633.6194011315583,0.9924792409502894,1.0
1644.982122649756,0.9923769513346447,1.0
1656.423878146254,0.9922733191348846,1.0
1667.9452173458449,0.992168327929052,1.0
1679.5466937969588,0.9920619611279213,1.0
1691.2288648982603,0.9919542019742761,1.0
1702.992291925428,0.9918450335422127,1.0
1714.8375400581217,0.9917344387364789,1.0
1726.7651784071365,0.9916224002918427,1.0
1738.7757800417464,0.9915089007724951,1.0
1750.8699220172373,0.9913939225714904,1.0
1763.0481854026316,0.9912774479102219,1.0
1775.3111553086069,0.9911594588379359,1.0
1787.6594209156074,0.9910399372312862,1.0
1800.093575502151,0.9909188647939314,1.0
1812.6142164733342,0.9907962230561738,1.0
1825.2219453895348,0.9906719933746441,1.0
1837.9173679953135,0.9905461569320326,1.0
1850.7010942485178,0.9904186947368708,1.0
1863.5737383495878,0.9902895876233594,1.0
1876.535918771065,0.9901588162512525,1.0
1889.5882582873082,0.9900263611057948,1.0
1902.731384004414,0.9898922024977131,1.0
1915.9659273903467,0.9897563205632692,1.0
1929.292524305278,0.9896186952643704,1.0
1942.7118150321369,0.9894793063887439,1.0
1956.224444307372,0.9893381335501749,1.0
1969.831061351929,0.9891951561888113,1.0
1983.5323199024422,0.9890503535715391,1.0
1997.3288782426434,0.9889037047924273,1.0
2011.2213992349903,0.9887551887732478,1.0
2025.2105503525133,0.9886047842640692,1.0
2039.2970037108855,0.9884524698439335,1.0
2053.4814361007134,0.9882982239216104,1.0
2067.764529020055,0.9881420247364359,1.0
2082.1469687071617,0.9879838503592404,1.0
2096.6294461734497,0.9878236786933606,1.0
2111.2126572366997,0.9876614874757499,1.0
2125.897302554488,0.9874972542781778,1.0
2140.6840876578494,0.9873309565085326,1.0
2155.573722985175,0.9871625714122189,1.0
2170.5669239163467,0.9869920760736635,1.0
2185.664410807105,0.986819447417927,1.0
2200.8669090236626,0.9866446622124256,1.0
2216.175148977553,0.9864676970687637,1.0
2231.5898661607225,0.9862885284446875,1.0
2247.11180118087,0.9861071326461548,1.0
2262.741699797027,0.9859234858295304,1.0
2278.4803129553907,0.9857375640039073,1.0
2294.3283968254004,0.9855493430335591,1.0
2310.2867128360713,0.9853587986405257,1.0
2326.3560277125753,0.985165906407337,1.0
2342.53711351308,0.9849706417798794,1.0
2358.830747665842,0.9847729800704055,1.0
2375.2377130065593,0.9845728964606957,1.0
2391.7587978159827,0.9843703660053704,1.0
2408.3947958577896,0.9841653636353626,1.0
2425.1465064167196,0.9839578641615493,1.0
2442.014734336978,0.9837478422785503,1.0
2459.000290060904,0.9835352725686977,1.0
2476.1039896679085,0.983320129506177,1.0
2493.326654913685,0.9831023874613496,1.0
2510.6691132696888,0.982882020705259,1.0
2528.132197962894,0.9826590034143216,1.0
2545.7167480158278,0.9824333096752148,1.0
2563.4236082868792,0.9822049134899578,1.0
2581.2536295108935,0.9819737887811985,1.0
2599.2076683400437,0.9817399093977042,1.0
2617.2865873849905,0.9815032491200676,1.0
2635.491255256326,0.9812637816666258,1.0
2653.8225466063063,0.9810214806996049,1.0
2672.2813421708756,0.9807763198314917,1.0
2690.868528811981,0.9805282726316338,1.0
2709.584999560182,0.9802773126330846,1.0
2728.4316536575575,0.9800234133396846,1.0
2747.409396600909,0.9797665482333959,1.0
2766.5191401852667,0.9795066907818906,1.0
2785.7618025476963,0.9792438144463967,1.0
2805.138308211412,0.9789778926898131,1.0
2824.649588130196,0.9787088989850926,1.0
2844.2965797331262,0.9784368068239053,1.0
2864.080226969614,0.9781615897255816,1.0
2884.00148035476,0.9778832212463495,1.0
2904.061297015019,0.9776016749888615,1.0
2924.2606407341873,0.9773169246120257,1.0
2944.600481999707,0.9770289438411449,1.0
2965.0817980492943,0.9767377064783678,1.0
2985.7055729178924,0.9764431864134607,1.0
3006.4727974849475,0.976145357634906,1.0
3027.3844695220178,0.9758441942413327,1.0
3048.4415937407116,0.9755396704532868,1.0
3069.645181840959,0.9752317606253468,1.0
3090.9962525596197,0.9749204392585927,1.0
3112.4958317194287,0.974605681013432,1.0
3134.144952278282,0.9742874607227942,1.0
3155.9446543788663,0.9739657534056939,1.0
3177.895985398633,0.9736405342811765,1.0
3200.000000000119,0.9733117787826493,1.0
3222.2577601816206,0.9729794625726029,1.0
3244.6703353282146,0.9726435615577351,1.0
3267.2388022631408,0.9723040519044815,1.0
3289.9642452995363,0.9719609100549577,1.0
3312.8477562925327,0.9716141127433237,1.0
3335.8904346917143,0.9712636370125759,1.0
3359.093387593942,0.9709094602317745,1.0
3382.457729796545,0.9705515601137109,1.0
3405.984583850881,0.9701899147330256,1.0
3429.6750801162684,0.9698245025447835,1.0
3453.5303568142986,0.9694553024035076,1.0
3477.551560083519,0.9690822935826912,1.0
3501.7398440345005,0.9687054557947777,1.0
3526.0963708052896,0.9683247692116355,1.0
3550.6223106172406,0.9679402144855169,1.0
3575.3188418312416,0.9675517727705201,1.0
3600.187151004329,0.9671594257445557,1.0
3625.2284329466956,0.9667631556318301,1.0
3650.443890779097,0.9663629452258439,1.0
3675.8347359906543,0.9659587779129233,1.0
3701.4021884970634,0.9655506376962839,1.0
3727.1474766992037,0.965138509220637,1.0
3753.0718375421584,0.9647223777973454,1.0
3779.1765165746447,0.9643022294301343,1.0
3805.462768008856,0.9638780508413668,1.0
3831.9318547807216,0.9634498294988889,1.0
3858.5850486105846,0.9630175536434519,1.0
3885.4236300643024,0.9625812123167188,1.0
3912.448888614773,0.9621407953898614,1.0
3939.6621227038872,0.9616962935927558,1.0
3967.0646398049134,0.961247698543783,1.0
3994.657756485316,0.9607950027802385,1.0
4022.44279847001,0.9603381997893631,1.0
4050.4211007050567,0.9598772840399964,1.0
4078.594007421801,0.9594122510148625,1.0
4106.962872201457,0.9589430972434925,1.0
4135.52905804014,0.9584698203357923,1.0
4164.293937414353,0.957992419016261,1.0
4193.25889234693,0.9575108931588653,1.0
4222.425314473431,0.9570252438225786,1.0
4251.794605109008,0.9565354732875885,1.0
4281.368175315732,0.9560415850921806,1.0
4311.147445970383,0.9555435840703033,1.0
4341.133847832726,0.9550414763898216,1.0
4371.328821614244,0.9545352695914632,1.0
4401.73381804736,0.9540249726284641,1.0
4432.35029795514,0.9535105959069218,1.0
4463.1797323214805,0.9529921513268563,1.0
4494.223602361776,0.9524696523239912,1.0
4525.483399594091,0.9519431139122543,1.0
4556.960625910818,0.9514125527270091,1.0
4588.656793650837,0.950877987069017,1.0
4620.573425672179,0.950339436949141,1.0
4652.712055425187,0.9497969241337924,1.0
4685.074227026196,0.9492504721911281,1.0
4717.66149533172,0.9487001065380032,1.0
4750.475426013155,0.948145854487684,1.0
4783.517595632003,0.947587745298326,1.0
4816.789591715617,0.9470258102222264,1.0
4850.293012833477,0.9464600825558482,1.0
4884.029468673994,0.9458905976906311,1.0
4918.000580121847,0.9453173931645871,1.0
4952.207979335857,0.9447405087146871,1.0
4986.65330982741,0.9441599863300496,1.0
5021.3382265394175,0.943575870305931,1.0
5056.2643959258285,0.9429882072985217,1.0
5091.433496031696,0.9423970463805614,1.0
5126.8472165738,0.941802439097772,1.0
5162.50725902183,0.9412044395261163,1.0
5198.41533668013,0.9406031043298894,1.0
5234.573174770024,0.9399984928206464,1.0
5270.982510512695,0.9393906670169763,1.0
5307.645093212655,0.9387796917051225,1.0
5344.562684341794,0.9381656345004625,1.0
5381.7370576240055,0.9375485659098515,1.0
5419.169999120409,0.936928559394833,1.0
5456.86330731516,0.9363056914357302,1.0
5494.818793201863,0.9356800415966194,1.0
5533.038280370578,0.9350516925911976,1.0
5571.523605095437,0.9344207303495501,1.0
5610.27661642287,0.9337872440858253,1.0
5649.299176260439,0.93315132636683,1.0
5688.593159466299,0.9325130731815479,1.0
5728.160453939276,0.9318725840115948,1.0
5768.002960709568,0.9312299619026222,1.0
5808.122594030086,0.9305853135366711,1.0
5848.521281468422,0.9299387493054986,1.0
5889.200963999461,0.9292903833848781,1.0
5930.163596098637,0.9286403338098916,1.0
5971.411145835833,0.9279887225512217,1.0
6012.945594969943,0.92733567559246,1.0
6054.768939044084,0.9266813230084424,1.0
6096.883187481471,0.9260257990446285,1.0
6139.2903636819665,0.9253692421975328,1.0
6181.992505119289,0.9247117952962334,1.0
6224.9916634389065,0.9240536055849643,1.0
6268.289904556614,0.9233948248068136,1.0
6311.889308757783,0.9227356092885409,1.0
6355.791970797316,0.9220761200265356,1.0
6400.000000000288,0.9214165227739328,1.0
6444.515520363291,0.9207569881289013,1.0
6489.34067065648,0.9200976916241344,1.0
6534.477604526333,0.9194388138175518,1.0
6579.928490599124,0.918780540384242,1.0
6625.695512585117,0.9181230622096621,1.0
6671.78086938348,0.9174665754841203,1.0
6718.186775187936,0.9168112817985624,1.0
6764.915459593143,0.9161573882416838,1.0
6811.9691677018145,0.915505107498396,1.0
6859.3501602325905,0.9148546579496635,1.0
6907.060713628651,0.9142062637737433,1.0
6955.103120167091,0.9135601550488469,1.0
7003.479688069056,0.9129165678572505,1.0
7052.192741610634,0.9122757443908783,1.0
7101.244621234536,0.9116379330583807,1.0
7150.637683662539,0.9110033885937383,1.0
7200.374302008714,0.910372372166404,1.0
7250.456865893448,0.9097451514930178,1.0
7300.887781558251,0.9091220009507075,1.0
7351.669471981367,0.9085032016919994,1.0
7402.804376994185,0.907889041761359,1.0
7454.294953398466,0.9072798162133742,1.0
7506.143675084376,0.9066758272326048,1.0
7558.353033149349,0.9060773842550971,1.0
7610.925536017773,0.9054848040915903,1.0
7663.863709561505,0.9048984110524048,1.0
7717.170097221231,0.9043185370740221,1.0
7770.847260128668,0.9037455218473547,1.0
7824.897777229609,0.903179712947691,1.0
7879.324245407838,0.9026214659663089,1.0
7934.1292796098915,0.9020711446437307,1.0
7989.315512970697,0.901529121004591,1.0
8044.885596940085,0.9009957754940846,1.0
8100.842201410178,0.9004714971159389,1.0
8157.188014843668,0.8999566835718591,1.0
8213.92574440298,0.8994517414023696,1.0
8271.058116080349,0.8989570861289674,1.0
8328.587874828776,0.8984731423974909,1.0
8386.51778469393,0.8980003441225768,1.0
8444.850628946931,0.8975391346330783,1.0
8503.589210218086,0.897089966818278,1.0
8562.736350631532,0.8966533032747152,1.0
8622.294891940835,0.8962296164534224,1.0
8682.267695665521,0.8958193888073264,1.0
8742.657643228556,0.8954231129385485,1.0
8803.467636094789,0.8950412917453008,1.0
8864.70059591035,0.8946744385680241,1.0
8926.35946464303,0.8943230773343892,1.0
8988.447204723621,0.8939877427027194,1.0
9050.96679918825,0.8936689802033488,1.0
9113.921251821705,0.8933673463773635,1.0
9177.313587301744,0.893083408912123,1.0
9241.146851344427,0.8928177467728703,1.0
9305.424110850443,0.8925709503296797,1.0
9370.148454052462,0.8923436214788912,1.0
9435.32299066351,0.8921363737580982,1.0
9500.95085202638,0.8919498324536371,1.0
9567.035191264076,0.8917846346994363,1.0
9633.579183431304,0.8916414295659304,1.0
9700.586025667026,0.8915208781376339,1.0
9768.05893734806,0.8914236535777947,1.0
